北风,14
北魏,7
匜,12
匝,32
匠,225
匠人,40
匡,491
匡救,16
匡正,33
匡衡,60
匡谬正俗,6
匣,31
匪,373
匮,197
匮乏,11
匱,61
匹,525
匹夫,221
匹马,23
区,140
区分,11
区别,44
区区,60
区域,9
区宇,8
医,269
医治,9
医药,56
匽,21
匿,453
區,58
十,6894
十一,838
十七,739
十万,451
十丈,32
十三,740
十两,9
十个,26
十九,772
十亩,23
十亿,6
十余,756
十倍,54
十全,15
十八,836
十六,949
十分,129
十则,8
十四,884
十国,22
十夜,6
十字,16
十室之邑,15
十家,44
十岁,132
十年,829
十度,43
十户,15
十指,11
十数,47
十斤,83
十日,343
十条,6
十枣汤,6
十步,187
十章,16
十篇,182
十级,9
千,1272
千万,159
千丈,9
千乘万骑,9
千亩,20
千人,630
千亿,19
千仞,31
千余,458
千古,8
千夫,16
千字,6
千家,15
千尺,9
千岁,84
千年,12
千户,194
千斤,65
千百,13
千石,816
千秋,90
千言,11
千载,75
千里,1100
千金,254
千钧,39
卅,53
升,2301
升为,17
升堂,72
升天,57
升平,21
升降,54
升高,8
升麻,8
升龙,10
午,182
午道,6
卉,35
半,985
半分,6
半夏,114
半尺,6
半斤,52
半日,23
半时,6
半死,13
半道,6
卌,10
华,772
华为,8
华丽,78
华发,8
华士,7
华夏,11
华子,6
华容,8
华山,37
华文,6
华旗,9
华氏,35
华池,7
华盖,18
华美,12
华阳,67
华阴,38
协,236
协和,15
协调,22
卑,936
卑下,30
卑微,10
卑贱,46
卒,5525
卒业,12
卒中,8
卒之,84
卒于,257
卒岁,11
卓,482
卓尔,18
卓异,9
卓然,13
卓绝,14
卓越,19
協,37
单,381
单于,1359
单子,50
单独,7
单薄,8
单行,9
单衣,22
单言,12
单超,12
单车,15
卖,295
南,2688
南下,10
南乡,56
南亩,18
南人,18
南军,6
南北,206
南县,7
南史,16
南向,34
南吕,44
南君,7
南国,23
南城,18
南大,19
南安,12
南宋,9
南宫,139
南山,128
南岳,23
南巡,28
南平,10
南征,34
南斗,20
南方,319
南无,6
南昌,14
南朝,24
南极,16
南河,13
南流,10
南海,70
南王,33
南界,9
南皮,21
南粤,31
南至,163
南蛮,16
南行,56
南越,121
南边,10
南通,8
南道,27
南郊,83
南郑,36
南郡,153
南部,28
南都,10
南里,16
南金,7
南门,44
南阳,415
南陵,9
南面,336
南音,6
南风,31
南齐,9
博,1140
博古,10
博士,565
博大,22
博学,77
博山,8
博平,15
博弈,24
博德,25
博文,9
博望,40
博洽,12
博爱,8
博物,44
博而寡要,10
博览,30
博识,6
博达,13
博通,32
博采,20
博闻,41
博雅,15
卜,902
卜居,28
卜筮,134
卞,87
占,732
占其,13
占卜,18
占梦,16
卢,377
卢植,21
卢氏,10
卢芳,30
卣,10
卤,85
卦,369
卦象,8
卦辞,7
卧,294
卨,11
卫,3293
卫兵,9
卫国,47
卫士,39
卫平,11
卫康叔,11
卫懿公,7
卫护,8
卫武公,7
卫气,27
卫灵公,68
卫青,61
卫风,15
卬,194
卮,114
卯,196
卯酉,9
印,535
印本,6
印玺,6
印章,7
危,1833
危亡,101
危害,17
危急,7
危殆,59
危言,24
危险,14
危难,18
卲,9
即为,64
即事,12
即从,12
即令,18
即以,103
即位,1114
即使,66
即便,6
即发,10
即在,10
即墨,80
即如,16
即将,7
即已,10
即席,20
即得,69
即成,6
即日,66
即时,41
即来,6
即用,34
却,473
却不,13
却也,13
却又,10
却很,12
卵,189
卵生,12
卷,2278
卷一,166
卷三,132
卷上,17
卷二,231
卷耳,11
卷首,15
卹,7
卻,189
卿,2381
厄,206
历,1069
历下,30
历世,22
历书,11
历代,52
历史,69
历城,11
历年,30
历数,61
历时,9
历法,15
历险,9
厉,910
厉王,104
厉禁,10
厉鬼,9
压,56
厌,404
厎,41
厓,83
厔,11
厕,62
厖,9
厘,85
厚,1740
厚利,19
厚味,11
厚实,6
厚待,6
厚德,37
厚恩,37
厚朴,38
厚生,6
厚礼,23
厚禄,28
厚葬,83
厚薄,41
厚赐,30
厚遇,38
厚重,6
厝,31
原,1613
原为,21
原书,15
原人,20
原则,27
原名,6
原因,53
原在,8
原始,37
原意,22
原文,86
原本,145
原来,12
原武,6
原理,34
原话,20
原貌,6
原道,104
原野,31
厢,14
厥,1840
厥阴,19
厨,65
厩,125
厭,101
厮,57
厲,194
去,4592
去不,12
去也,169
去声,11
去就,65
去年,20
去日,13
去时,10
去死,6
去留,6
去皮,108
去者,59
去职,13
县,1817
县丞,6
县人,18
县令,74
县内,6
县名,12
县官,189
县属,11
县治,9
县立,7
县道,13
县长,6
参,1031
参与,14
参乘,39
参事,6
参合,18
参天,22
参差,39
参看,17
参考,24
参议,7
参谋,7
參,183
又一,18
又不,93
又与,68
又为,81
又以,236
又会,8
又何加焉,8
又去,8
又可,16
又名,7
又因,23
又在,24
又多,39
又如,37
又将,29
又当,14
又得,24
又来,7
又用,14
又称,32
又能,22
又见,37
又让,6
又说,49
又问,30
及,8507
及于,75
及其,434
及时,20
及此,48
及至,151
友,717
友于,14
友人,48
友善,20
友生,7
双,93
双声,34
反义,9
反之,165
反侧,15
反击,8
反动,7
反叛,59
反四,7
反坐,10
反复,77
反对,95
反常,20
反攻,10
反映,36
反梁,10
反正,26
反目,6
反相,10
反而,69
反覆,46
反身,10
反间,35
反面,6
反顾,12
发,2488
发丧,41
发于,106
发令,6
发作,20
发兵,342
发出,36
发动,18
发号,28
发声,29
发屋,21
发展,140
发布,15
发怒,27
发愤,54
发扬,39
发挥,52
发掘,17
发明,29
发春,6
发来,8
发汗,152
发泄,14
发源,6
发热,148
发狂,7
发现,8
发生,20
发病,17
发白,12
发端,6
发自,7
发蒙,11
发觉,99
发言,30
发起,12
发车,11
发迹,16
发难,11
发露,6
发音,8
发黄,18
叔,2922
叔兮伯兮,8
叔子,27
叔孙通,102
叔母,7
叔父,104
叔齐,58
取,4425
取下,9
取之,585
取人,69
取代,7
取信,18
取其,259
取名,10
取向,8
取土,6
取得,22
取材,12
取水,9
取法,52
取火,15
取笑,6
取胜,14
取舍,63
取货,8
取道,11
取齐,17
受,3435
受之,339
受事,23
受人,30
受其,296
受刑,9
受到,35
受制,20
受命,610
受宠,6
受害,8
受敌,17
受教,29
受此,17
受气,11
受益,7
受禅,18
受罪,31
受者,37
受赏,29
受辱,26
受降,35
变,1394
变为,43
变乱,19
变动,46
变化,263
变天,6
变异,42
变得,8
变心,8
变成,14
变故,20
变易,53
变更,35
变法,23
变色,31
变节,9
变迁,9
变通,22
叙,343
叙事,16
叙述,33
叛,572
叛逆,30
叟,98
叠,51
叠韵,32
叡,17
叢,86
口,1830
口中,31
口出,11
口口,39
口吃,10
口吻,7
口四,12
口头,6
口实,13
口干,8
口才,9
口授,6
口无择言,6
口气,7
口爽,6
口腹,19
口舌,44
口苦,11
口语,6
古,3320
古乐,29
古书,75
古人,213
古今,495
古代,268
古典,11
古史,8
古字,95
古文,237
古时,8
古昔,15
古来,22
古法,13
古称,7
古籍,22
古训,18
古诗,35
古语,25
古道,12
古音,30
句,1489
句中,14
句子,45
句末,26
句法,13
句芒,38
句读,43
另,28
另一,13
另外,6
叨,16
叩,74
叩头,107
只以,6
只能,29
只要,22
叫,62
叫做,48
叫号,8
召,2334
召忽死之,8
召见,132
召陵,61
召集,8
可,5028
可不,376
可与,295
可为,278
可乎,355
可乐,14
可也,507
可于,7
可亲,18
可令,84
可作,11
可使,283
可依,14
可信,97
可先,13
可再,10
可击,57
可分,11
可别,6
可去,41
可及,65
可取,65
可变,14
可名,21
可否,42
可听,21
可喜,23
可因,28
可图,25
可多,7
可好,10
可就,8
可巧,8
可当,24
可待,15
可得,831
可循,7
可恶,11
可悲,8
可惜,14
可成,62
可按,7
可掬,6
可数,32
可施,11
可明,18
可望,9
可欺,48
可止,48
可比,15
可求,25
可汗,8
可爱,10
可用,182
可由,6
可畏,43
可疑,42
可知,406
可算,14
可能,121
可致,63
可行,85
可见,204
可观,71
可言,77
可说,28
可读,7
可谓,813
可贵,33
可走,6
可还,7
可选,7
可采,17
可闻,16
可靠,10
可食,77
台,710
台上,20
台下,13
台子,6
叱,103
叱咤,7
史,2504
史上,30
史书,90
史公,187
史前,14
史官,126
史实,13
史家,15
史料,11
史略,6
史良,12
史记,887
史通,59
右,2610
右上,10
右下,7
右军,6
右手,70
右方,21
右翼,11
右职,6
右肩,11
右臂,16
叶,308
叶茂,7
号,1416
号令,112
号哭,16
号称,27
司,2369
司南,7
司命,109
司寇,185
司徒,772
司空,645
司马,1470
叹,556
叹息,96
叹服,6
吁,149
吃,31
各一,125
各不,29
各个,27
各人,8
各出,8
各别,6
各半,7
各司,8
各国,11
各处,9
各家,17
各异,61
各得,123
各执,12
各样,12
各种,179
各自,91
各行,9
合,3090
合一,15
合乎,29
合于,217
合从连衡,7
合众,19
合击,8
合力,6
合十,6
合同,37
合围,6
合在,9
合意,19
合战,37
合手,6
合数,6
合时,7
合欢,14
合比,8
合浦,54
合理,7
合璧,94
合称,6
合肥,8
合葬,46
合谋,50
合谷,7
合阳,12
吉,1265
吉人,16
吉凶,340
吉利,7
吉安,13
吉日,65
吉时,7
吉祥,30
吊,408
吊丧,9
吊死,27
吊祭,12
同一,41
同上,42
同为,34
同义,86
同乐,9
同事,19
同人,28
同传,6
同伦,9
同位,18
同僚,8
同出,16
同力,33
同名,35
同在,7
同声,52
同好,24
同姓,210
同宗,7
同居,28
同年,10
同归,41
同形,12
同德,16
同心,134
同志,38
同性,7
同情,17
同意,29
同文,13
同方,11
同族,19
同日,57
同时,147
同月,8
同样,22
同此,12
同游,6
同理,11
同生,17
同盟,99
同知,6
同种,6
同科,8
同等,9
同类,63
同舟,13
同色,10
同行,17
同谋,20
同车,26
同道,34
同里,7
同门,10
同音,19
名,3631
名为,141
名义,7
名人,7
名位,22
名儒,54
名分,27
名利,27
名号,55
名城,8
名士,52
名声,60
名姓,45
名字,30
名实,65
名家,37
名将,48
名山,96
名德,16
名扬,7
名捕,8
名数,28
名曰,618
名目,15
名相,12
名称,74
名章,11
名篇,12
名胜,6
名臣,70
名节,7
名著,10
名誉,55
名贵,7
名都,18
名闻,39
后,5895
后一,9
后世,389
后为,195
后主,9
后事,36
后人,198
后代,61
后会,13
后传,36
后作,10
后到,9
后加,13
后卫,8
后即,11
后又,41
后嗣,71
后因,20
后园,12
后土,157
后坐,45
后堂,6
后天,15
后妃,41
后妻,16
后学,11
后宫,166
后将,10
后年,15
后庭,16
后心,7
后悔,27
后患,22
后才,7
后方,8
后日,12
后晋,7
后期,22
后来,99
后果,17
后梁,8
后母,62
后汉,85
后父,54
后王,66
后生,58
后用,11
后福,6
后秦,13
后稷,227
后置,7
后羿,22
后者,137
后行,55
后见,28
后许,13
后请,6
后起,22
后足,6
后身,7
后车,30
后进,44
后退,9
后部,27
后间,6
后陈,12
后面,6
吏,4110
吏治,49
吏部,17
吐,333
吐出,7
吐气,7
吐纳,29
吐血,15
向,950
向东,6
向云,9
向使,18
向日,14
向明,7
向秀,6
吕,939
吕公,28
吕后,247
吕尚,35
吕布,37
吕梁,6
吕氏,257
吗,17
君临,8
君为,133
君主,19
君之,1178
君君,11
君如,31
君威,6
君安,25
君山,37
君曰,388
君王,226
君臣,678
君道,57
吝,75
吞,133
吞天,17
吞舟之鱼,11
吟,130
吟咏,21
吠,46
否,466
否则,49
吧,14
含,359
含义,29
含怒,9
含意,10
含桃,7
含气,19
含蓄,27
含血,20
听,1483
听不,8
听之,234
听事,20
听人,6
听从,24
听信,7
听到,12
听命,60
听声,16
听我,9
听政,48
听朝,27
听者,49
听讼,27
听说,6
吮,27
启,367
启发,16
启明,6
吳,1146
吴,2490
吴中,11
吴云,108
吴兵,33
吴军,12
吴君,7
吴国,41
吴大,6
吴子,104
吴帅,12
吴广,37
吴汉,112
吴王,460
吴语,13
吴质,13
吴起,143
吴越,39
吴郡,18
吴阳,9
吸,78
吸取,9
吹,193
吹捧,7
吻,10
吻合,8
吾人,15
吾侪,8
吾子,368
吾将,131
吾属,25
吾爱,8
吾等,13
呂,222
呈,46
告,3083
告上,6
告之,190
告子,56
告急,62
告成,9
告示,7
告诉,23
告诫,8
呕,109
呕吐,20
呕血,16
员,292
呜,7
周,5109
周一,7
周三,8
周东,7
周书,146
周二,7
周云,28
周亚,25
周代,44
周全,6
周公,1026
周六,6
周兰,8
周勃,58
周南,33
周卫,12
周后,9
周君,38
周天,39
周威,11
周孝王,6
周家,12
周密,63
周平,15
周幽王,24
周康,7
周建,11
周惠,12
周成,23
周政,6
周文,66
周旋,69
周时,21
周易,156
周显王,8
周朝,8
周末,9
周武,35
周氏,35
周民,9
周泽,8
周游,10
周灵王,6
周率,14
周王,42
周知,19
周礼,215
周穆王,33
周章,48
周臣,6
周至,8
周虽旧邦,6
周行,45
周赧王,6
周遍,25
周道,101
周阳,21
周青,6
周颂,33
周鼎,47
呱,6
呱呱,9
味,826
味道,8
呴,34
呵,50
呶,12
呻,15
呻吟,8
呼,847
呼之,26
呼吸,46
命,5052
命中,8
命人,7
命令,31
命名,6
命大,14
命妇,45
命意,8
命水,6
命相,9
命者,195
命运,8
呿,7
咀,30
咀嚼,8
咄,17
咈,11
咋,6
和,3558
和一,6
和上,33
和乐,29
和亲,187
和他,17
和众,6
和合,19
和声,16
和好,7
和安,8
和帝,175
和平,76
和服,11
和正,8
和氏璧,7
和气,72
和洽,9
和睦,37
和解,16
和谐,26
和顺,19
咎,998
咏,108
咏怀,6
咒,9
咢,21
咤,9
咨,157
咨嗟,14
咨询,7
咫,30
咫尺,25
咮,9
咳,212
咳喘,10
咳嗽,13
咶,6
咷,12
咸宁,10
咸阳,224
咺,47
咽,106
咽喉,20
咽痛,7
咿,7
哀,2210
哀乐,59
哀伤,15
哀叹,6
哀哀,12
哀哉,97
哀怜,36
哀思,9
哀悼,17
哀戚,18
哀泣,6
哀痛,19
哀矜,18
哀辞,41
哀鸣,6
品,198
品人,7
品味,7
品德,23
品节,8
品藻,22
品评,8
哄,18
哅,10
哆,36
哇,28
响,119
响应,38
哑,10
哑哑,6
哓,6
哕,36
哗,41
哙,120
哜,60
員,67
哥,6
哨,15
哭,764
哭声,6
哭泣,78
哲,211
哲人,20
哺,47
哽,6
唁,28
唅,16
唇,74
唇吻,19
唇舌,10
唉,6
唏,11
唐,1239
唐书,17
唐云,6
唐人,22
唐代,9
唐尧,53
唐志,22
唐林,10
唐都,12
唤,7
唫,24
售,51
唯,1771
唯一,7
唯其,33
唯命是听,12
唯唯,26
唯善,8
唯尧则之,7
唯心,43
唯恐,65
唯物,28
唯独,21
唱,99
唱和,12
唶,10
唼,7
唾,83
啀,6
啁,12
啄,63
商,1958
商丘,29
商人,55
商代,13
商君书,6
商周,24
商州,7
商旅,23
商贩,7
商贾,87
商鞅,90
啍,15
啎,22
問,1826
啐,49
啖,68
啖食,9
啗,18
啜,52
啞,9
啟,127
啬,140
啮,55
啴,11
啸,23
啼,61
啼泣,18
啾,8
啾啾,12
喁喁,13
善,5604
善为,114
善书,11
善事,33
善于,172
善人,158
善哉,209
善因,6
善待,20
善心,10
善恶,194
善意,22
善战,26
善本,11
善用,32
善终,13
善舞,9
善行,44
善言,133
喈,71
喉,94
喉舌,16
喊,8
喋,14
喋血,9
喑,49
喓,10
喔,7
喘,167
喘息,23
喙,56
喜,1268
喜不,7
喜乐,16
喜得,6
喜怒,204
喜悦,12
喜欢,12
喜气,8
喜爱,17
喜色,22
喝,18
喟,25
喟然,153
喧,22
喧哗,9
喪,245
喬,32
單,232
喻,679
喾,12
嗃,7
嗅,10
嗇,36
嗌,57
嗑,17
嗔,6
嗚,48
嗛,37
嗛嗛,6
嗜,239
嗜酒,24
嗟,230
嗟乎,102
嗟叹,37
嗣,1100
嗣位,12
嗣君,47
嗣子,32
嗤,20
嗥,24
嗷嗷,8
嗼,9
嗽,9
嘄,6
嘆,29
嘉,1164
嘉善,10
嘉定,8
嘉宾,19
嘉庆,6
嘉应,10
嘉德,19
嘉惠,6
嘉瑞,18
嘉禾,36
嘉靖,10
嘉鱼,7
嘏,41
嘒,19
嘔,80
嘗,530
嘘,11
嘤嘤,6
嘬,7
嘯,19
嘲,23
嘲笑,13
嘲讽,9
嘶,7
嘻,107
嘻嘻,11
嘿,34
嘿嘿,10
噉,8
噍,9
噎,20
噓,9
噣,15
噤,18
噦,12
器,1689
器中,8
器具,31
器械,94
器物,56
器用,61
器皿,8
器重,16
噩,21
噪,26
噫,97
噬,87
噭,15
噰,13
噲,22
嚅,6
嚍,16
嚏,32
嚘,6
嚙,11
嚚,51
嚜,6
嚣,420
嚨,10
嚬,7
嚭,197
嚮,44
嚳,49
嚴,183
嚶,7
嚼,19
嚾,13
囂,115
囊,169
囊中,9
囊括,7
囊橐,11
囗,11
囚,524
囚徒,44
四一,30
四万,123
四三,28
四下,10
四两,121
四个,21
四九,24
四书,14
四事,20
四五,73
四代,7
四位,7
四体,32
四六,37
四出,12
四分,149
四十,699
四千,209
四句,51
四合,8
四周,6
四品,7
四四,32
四国,134
四圣,6
四壁,7
四声,11
四大,10
四字,77
四季,23
四家,13
四尺,138
四岁,81
四川,11
四库,10
四度,36
四德,9
四教,10
四方,782
四旁,11
四日,62
四时,461
四星,40
四望,34
四条,25
四段,13
四气,31
四海,427
四清,7
四渎,45
四点,7
四物,7
四王,12
四白,7
四百,375
四种,26
四科,12
四等,9
四维,25
四肢,92
四至,13
四荒,27
四行,30
四角,7
四言诗,11
四象,15
四起,9
四达,17
四逆,49
四通,30
四道,8
四邑,20
四邻,54
四郊,32
四部,22
四重,12
四门,46
四阿,7
四隅,15
四难,13
四面,94
回,729
回中,9
回事,7
回回,8
回旋,9
回曲,9
回答,12
回车,14
回避,15
因,4751
因为,155
因之,71
因人,36
因公,7
因其,209
因受,6
因地,30
因子,10
因循,32
因故,8
因数,9
因此,231
因病,12
因素,21
因缘,30
因而,225
因袭,12
因论,6
因革,11
团,8
园,323
园中,20
园圃,10
园林,6
园田,7
园陵,40
困,874
困乏,49
困厄,23
困学纪闻,16
困苦,12
困难,30
围,1228
围地,8
围城,23
围成,21
围棋,15
围绕,9
囷,42
囹圄,54
固,2938
固始,11
固守,51
固定,12
固执,10
固然,49
固辞,77
固陋,15
国,7454
国中,137
国乐,7
国书,15
国事,73
国人,287
国体,12
国公,6
国共,15
国兴,7
国典,14
国内,27
国史,7
国号,8
国名,45
国君,186
国土,14
国外,7
国大,25
国威,10
国学,6
国安,50
国定,9
国宝,11
国家,746
国宾,6
国富,31
国小,25
国少,9
国师,36
国平,7
国强,18
国政,92
国故,19
国文,11
国服,9
国本,7
国权,17
国民,19
国法,24
国王,25
国玺,12
国界,10
国立,18
国策,54
国胜,9
国语,94
国贼,10
国道,6
国都,19
国门,11
国难,9
国风,40
图,695
图书,63
图画,30
图籍,24
图谋,6
图谶,50
图象,9
囿,174
圂,6
圃,139
圄,17
圆,178
圆形,9
圈,65
圉,261
國,4716
圍,165
園,49
圓,101
圖,247
圜,210
土,1922
土中,19
土人,14
土偶,9
土地,214
土壤,16
土山,19
土方,8
土木,18
土气,17
土牛,15
土石,9
土色,8
土著,12
土龙,46
圣,2510
圣上,9
圣主,124
圣人,1796
圣体,7
圣典,11
圣君,21
圣哲,18
圣子,10
圣心,20
圣恩,16
圣所,7
圣教,9
圣旨,7
圣明,30
圣法,8
圣祖,7
圣者,68
圣言,9
圣贤,97
在事,22
在野,30
圭,318
圮,13
圯,12
地,5216
地一,9
地上,36
地下,43
地主,20
地位,39
地体,9
地利,72
地力,24
地动,53
地势,34
地区,8
地名,48
地和,8
地图,23
地域,10
地大,21
地平,11
地形,80
地志,24
地方,164
地气,30
地理,159
地神,10
地脉,7
地裂,25
地道,44
地里,6
地陷,12
地震,237
地黄,19
圹,36
场,60
圻,76
址,11
坂,13
均,653
均不,7
均为,8
均以,10
均分,7
均无,7
均等,8
坊,40
坌,7
坎,160
坎上,10
坏,539
坏人,14
坐,2553
坐上,21
坐堂,7
坐失,8
坐定,13
坐席,9
坐忘,6
坐法,89
坑,110
坑杀,6
块,27
坚,553
坚冰,18
坚决,6
坚固,23
坚壁,21
坚守,88
坚强,30
坚忍,6
坚甲利兵,11
坚白,32
坛,247
坛场,23
坛宇,8
坞,28
坟,141
坟墓,62
坠,176
坤,122
坦,39
坫,30
坰,11
坲,7
坻,24
坼,52
垂,748
垂头,7
垂拱,40
垄,27
垅,9
垆,8
型,15
垒,158
垓,18
垓下,35
垝,9
垠,40
垢,98
垣,294
垤,20
垦,56
垩,31
垫,12
垸,12
埃,93
埆,10
埋,157
城,2376
城上,69
城下,109
城下之盟,6
城东,16
城中,121
城内,14
城北,28
城南,41
城固,6
城外,31
城子,21
城守,72
城市,11
城池,8
城西,30
城邑,90
城郭,260
城门,189
城阙,6
城阳,105
埏,26
埒,38
埙,15
埜,7
域,210
域内,9
埤,37
埳,12
埴,43
埶,138
執,416
埸,14
培,118
培养,10
基,343
基本,190
基础,53
埻,17
埽,57
堀,14
堁,7
堂,1233
堂上,72
堂堂,25
堅,364
堆,35
堇,36
堑,67
堕,272
堕落,7
堕马,13
堙,49
堞,28
堤,108
堤防,43
堧,11
堪,211
堪舆,7
堯,413
報,219
場,14
堵,72
堵塞,7
塈,9
塊,33
塗,112
塘,15
塞,1416
塞上,10
塞外,59
塞渊,6
塞而,21
塞责,20
填,176
填塞,9
填填,7
填沟壑,12
塵,86
塹,8
塺,9
塾,27
墁,11
境,281
境内,59
境外,17
境界,13
墆,7
墉,41
墓,369
墓门,8
墙,238
墙垣,16
墙壁,14
墜,66
墝,12
增,846
增减,20
增加,33
增多,6
增损,15
增益,43
增补,13
增高,11
墟,61
墠,18
墨,751
墨子,333
墨守,6
墨家,36
墨绶,12
墨翟,60
墬,11
墮,86
墯,9
墳,32
墼,11
墾,46
壁,312
壁垒,9
壁立,7
壅,203
壅塞,34
壇,43
壈,10
壑,70
壓,25
壖,9
壘,36
壙,11
壚,6
壝,7
壞,82
壟,15
壤,269
壤土,19
士,4673
士人,30
士兵,6
士卒,369
士多,34
士大夫,193
士官,11
士师,24
士民,199
壬,126
壬午,129
壬子,93
壬寅,53
壬戌,67
壬申,105
壬辰,71
壮,373
壮丽,23
壮健,10
壮士,112
壮大,13
壮观,9
壯,144
声,1389
声中,9
声乐,28
声势,12
声名,33
声响,11
声威,7
声律,60
声气,22
声称,7
声色,64
声誉,18
声调,15
声闻,41
声音,123
声韵,13
壳,16
壶,190
壶关,9
壶口,14
壹,456
壺,27
壽,290
处,1636
处世,13
处之,75
处事,7
处于,50
处以,8
处士,63
处处,16
处女,15
处子,22
处所,24
处暑,6
处理,39
备,1360
备用,7
复,5760
复仇,28
复会,10
复位,111
复兴,47
复出,55
复利,7
复发,27
复古,19
复合,23
复命,16
复国,20
复归,51
复征,54
复数,18
复旧,11
复本,18
复杂,52
复来,27
复生,70
复用,43
复辟,9
夏,3917
夏之,152
夏令,56
夏侯,154
夏启,12
夏日,43
夏月,8
夏桀,61
夏禹,54
夏至,102
夏言,7
夏门,7
夏阳,43
夐,6
夔,182
夕,377
外,3420
外乡,11
外事,49
外交,46
外人,45
外传,65
外出,6
外史,8
外国,86
外在,15
外城,6
外孙,37
外家,71
外寇,10
外屏,10
外心,14
外患,8
外戚,156
外援,6
外方,45
外朝,18
外来,23
外泄,8
外物,36
外生,7
外用,6
外相,20
外篇,28
外行,8
外表,13
外貌,16
外野,10
外门,7
外饰,7
外高,9
夙,111
夙兴夜寐,43
夙夜,148
多,4706
多不,56
多为,66
多买,6
多予,7
多事,22
多于,24
多人,12
多以,85
多余,14
多作,40
多党,6
多出,13
多则,29
多发,8
多受,22
多变,26
多吉,6
多士,73
多多,8
多大,13
多寡,23
多少,195
多年,8
多张,8
多得,27
多心,6
多才,12
多数,11
多方,36
多样,22
多次,12
多汗,19
多爱,14
多用,24
多疑,7
多病,35
多相,27
多礼,15
多福,45
多种,22
多端,19
多篇,6
多美,6
多而,112
多聚,10
多能,28
多至,24
多行,23
多见,37
多言,78
多识,15
多说,6
多过,6
多道,7
多闻,50
多难,23
多雨,12
多食,35
多马,10
夜,1171
夜以继日,6
夜光,30
夜半,101
夜哭,16
夜思,6
夜明,16
夜行,47
夜郎,61
夢,180
夤,9
夥,10
大一,13
大不,35
大业,68
大东,9
大中,16
大为,60
大举,6
大义,101
大乐,32
大乱,104
大事,343
大二,7
大于,138
大亨,8
大人,401
大任,24
大众,45
大会,76
大伯,17
大体,94
大余,41
大作,20
大使,23
大侠,6
大便,78
大信,19
大修,11
大儒,49
大全,15
大公,25
大兴,13
大兵,64
大典,44
大内,8
大军,54
大农,53
大冶,6
大凡,13
大凶,14
大分,16
大则,23
大利,67
大别,10
大功,208
大加,6
大勇,11
大化,34
大半,21
大原,15
大发,22
大叔,93
大受,6
大变,18
大史,47
大号,10
大司农,193
大吉,30
大同,38
大名,34
大吕,50
大呼,44
大命,84
大和,8
大哭,6
大商,7
大喜,96
大器,39
大四,7
大围,6
大国,333
大圣,59
大地,12
大城,40
大壮,13
大声,14
大夏,116
大多,12
大天,7
大夫,5584
大失,19
大好,6
大如,75
大姓,37
大学,40
大宁,7
大安,15
大宗,61
大官,79
大定,24
大宛,115
大宝,15
大宫,12
大害,36
大家,46
大富,13
大寒,67
大将,123
大尉,7
大小,208
大屋,14
大山,50
大川,106
大市,8
大布,9
大师,84
大帝,9
大幕,6
大平,6
大庙,50
大度,20
大庭,12
大开,13
大得,17
大德,73
大心,29
大忌,12
大志,13
大怒,293
大恩,16
大患,34
大悦,56
大惊,109
大意,22
大成,57
大戒,7
大战,48
大戟,6
大承气汤,42
大抵,50
大招,15
大指,41
大振,7
大捷,6
大放,6
大政,29
大故,44
大敌,9
大数,35
大文,6
大斗,9
大方,17
大族,14
大旱,123
大时,6
大明,63
大易,8
大星,44
大智,9
大暑,23
大月,7
大木,46
大本,32
大来,6
大林,6
大枣,87
大树,10
大梁,105
大概,27
大横,6
大正,13
大殿,7
大水,224
大汉,50
大汗,20
大江,28
大河,41
大治,59
大法,25
大波,7
大泽,72
大海,38
大火,55
大热,19
大牢,40
大率,21
大王,744
大理,40
大生,6
大用,24
大田,13
大甲,12
大略,75
大病,16
大白,21
大盗,9
大盛,22
大相,14
大石,18
大破,344
大礼,56
大神,15
大祥,15
大祸,8
大福,11
大禹,53
大秦,12
大章,29
大端,12
大笑,47
大策,8
大篆,16
大类,9
大红,7
大约,11
大纲,18
大经,28
大统,11
大罪,76
大美,15
大而,155
大肉,7
大肠,16
大胜,20
大臣,863
大致,18
大船,7
大良,12
大节,49
大苦,9
大荒,21
大荔,10
大获,10
大蛇,20
大行,161
大衍,10
大观,11
大角,27
大言,48
大计,22
大论,13
大谷,10
大豆,22
大象,14
大贤,34
大败,199
大赏,9
大赦,185
大起,28
大路,57
大车,49
大辟,46
大过,36
大迎,7
大运,7
大连,7
大逆,109
大通,26
大道,172
大邑,12
大都,74
大野,15
大量,39
大钟,20
大钱,16
大长,44
大门,27
大阳,9
大陆,17
大降,8
大陵,17
大隆,6
大难,23
大雅,118
大雨,99
大雪,13
大雾,7
大震,24
大顺,19
大风,106
大食,7
大马,6
大驾,21
大骂,12
大骨,13
大高,6
大鱼,22
大鸟,33
大麦,6
大黄,76
大鼎,7
大鼓,7
天,5974
天一,27
天上,30
天下,9480
天不,92
天主,8
天之,838
天乙,6
天云,10
天井,13
天人,100
天仪,9
天佑,11
天体,10
天何言哉,7
天作,13
天使,32
天保,17
天元,17
天光,12
天公,6
天关,6
天冠,7
天变,28
天台,9
天合,15
天同,12
天命,311
天和,16
天地,2122
天壤,12
天大,18
天威,35
天子,3767
天宗,7
天官,94
天容,7
天寒,29
天将,23
天尊,13
天山,18
天崩,7
天工,10
天帝,76
天年,38
天幸,14
天府,37
天庭,23
天德,39
天心,107
