26,仁,0.00978723
26,万物,0.00844607
27,亡,0.0120494
27,传,0.011947
27,汉,0.010615
27,周,0.0100822
27,春秋,0.009365
27,后,0.00926254
27,氏,0.00786909
27,诗,0.00739778
27,成,0.00719286
27,易,0.00700843
28,文,0.0149482
28,孟子,0.0144131
28,孔子,0.0121726
28,圣人,0.0104672
28,礼,0.0100324
28,案,0.009999
28,明,0.00936363
28,子云,0.00916299
28,易,0.00892891
28,宋,0.00846074
29,匈奴,0.0365551
29,单于,0.0350533
29,将军,0.0339719
29,汉,0.0286554
29,骑,0.0180224
29,侯,0.0135469
29,使,0.0122253
29,将,0.0116246
29,出,0.0112341
29,右,0.0097923
30,吏,0.0395567
30,民,0.0323408
30,令,0.0201065
30,治,0.013973
30,钱,0.0127922
30,罪,0.0102338
30,天下,0.00928264
30,刑,0.00902024
30,郡,0.00816745
30,法,0.00793785
31,上,0.0411434
31,丞相,0.0231274
31,陛下,0.0169091
31,臣,0.0152906
31,孝,0.0150351
31,大夫,0.0140555
31,侯,0.0115426
31,景,0.0112871
31,盎,0.0110741
31,人也,0.0107334
32,書,0.0546373
32,漢,0.0266829
32,卷,0.0246391
32,記,0.0200747
32,傳,0.0185759
32,後,0.0174859
32,御,0.0162369
32,引,0.0155784
32,本,0.0145338
32,為,0.0143521
33,水,0.0243033
33,河,0.0195886
33,东,0.0150197
33,行,0.0144364
33,山,0.0139503
33,西,0.0133185
33,土,0.0131726
33,禹,0.0126866
33,出,0.0117145
33,至于,0.0109368
34,秦,0.104882
34,王,0.10386
34,魏,0.0363476
34,攻,0.0231977
34,太子,0.0176628
34,兵,0.0150187
34,使,0.0147367
34,周,0.0146662
34,因,0.0135733
34,十,0.0124804
35,莽,0.0491245
35,国,0.0310534
35,侯,0.023247
35,郡,0.0170796
35,户,0.0159151
35,阳,0.0154838
35,属,0.0147506
35,亭,0.0147075
35,水,0.0129392
35,城,0.0128529
36,使,0.0129093
36,不能,0.0121207
36,命,0.011303
36,论,0.0110693
36,实,0.0095506
36,难,0.0090541
36,恶,0.00899569
36,世,0.00893728
36,宜,0.00800269
36,善,0.00768143
37,民,0.0219907
37,命,0.0184305
37,尔,0.0150157
37,厥,0.0146282
37,予,0.0144587
37,德,0.0124728
37,维,0.0115283
37,王,0.0081861
37,天,0.00813767
37,克,0.00760486
38,越,0.0371687
38,吴,0.0317396
38,楚,0.0278418
38,胥,0.0243616
38,王曰,0.0175057
38,寡人,0.0163224
38,越王,0.0117286
38,使,0.0115894
38,伐,0.0101625
38,吴王,0.0101625
39,祭,0.0509933
39,祀,0.0342806
39,庙,0.0212238
39,宗,0.01847
39,郊,0.0173304
39,神,0.0157161
39,礼,0.0154313
39,立,0.0134371
39,天子,0.011538
39,文,0.0110632
40,氏,0.0320315
40,漢,0.0233752
40,類,0.0193822
40,後,0.0187701
40,書,0.0167591
40,二,0.0151561
40,姓,0.0146606
40,為,0.0144566
40,案,0.0129701
40,通,0.0122415
41,陽,0.0471322
41,則,0.0467275
41,陰,0.043514
41,氣,0.0364204
41,脈,0.0276129
41,伯,0.0227331
41,少,0.022614
41,岐,0.0214
41,熱,0.0208525
41,太,0.0189006
42,马,0.0161718
42,能,0.0128432
42,一,0.0113453
42,行,0.0112621
42,出,0.0110957
42,不可,0.00987516
42,内,0.0095423
42,数,0.00948682
42,令,0.00848824
42,以为,0.0080999
43,晋,0.0378451
43,郑,0.0262441
43,师,0.0217662
43,将,0.0201413
43,伯,0.0198957
43,宋,0.0175528
43,叔,0.0169482
43,及,0.0161547
43,侯,0.0142464
43,齐,0.0136795
44,贤,0.0212339
44,进,0.0142937
44,行,0.01176
44,正,0.00809716
44,通,0.00795945
44,义,0.00795945
44,师,0.00787683
44,长,0.00740865
44,恶,0.00729848
44,任,0.00691292
45,侯,0.0339983
45,击,0.030685
45,军,0.0164769
45,破,0.0161784
45,东,0.0148054
45,定,0.0122682
45,齐,0.0119996
45,攻,0.0110743
45,兵,0.0104176
45,婴,0.010328
46,月,0.0186689
46,行,0.0183547
46,始,0.0151237
46,命,0.0148095
46,天子,0.013912
46,音,0.00861664
46,令,0.00789862
46,先,0.00722548
46,国,0.00695622
46,律,0.00691135
47,将,0.0162719
47,对曰,0.010897
47,令,0.00948717
47,因,0.00931094
47,侯,0.00860604
47,叔,0.00854729
47,文,0.00840044
47,杀,0.00837107
47,以为,0.0079305
47,说,0.00757805
48,民,0.0287966
48,国,0.00890277
48,利,0.00780706
48,富,0.0075845
48,务,0.00725921
48,上,0.00700241
48,财,0.00626623
48,百姓,0.00621487
48,不足,0.00568414
48,食,0.00554717
49,生,0.0173415
49,天,0.0143782
49,时,0.0111129
49,之时,0.0110306
49,尧,0.0105916
49,圣,0.00963126
49,复,0.00858859
49,龙,0.00798494
49,一,0.00790262
49,气,0.00762823
50,侯,0.0365153
50,上,0.0183702
50,将军,0.0153427
50,太后,0.0150358
50,封,0.0140744
50,丞相,0.0127447
50,赐,0.0116809
50,帝,0.0110059
50,莽,0.0100649
50,等,0.00973755
51,於,0.0548494
51,無,0.0418879
51,心,0.0168682
51,將,0.0161682
51,時,0.0122165
51,世,0.0117198
51,而不,0.010952
51,名,0.0102746
51,可,0.010252
51,猶,0.0096423
52,一,0.0270001
52,臣,0.00982946
52,余,0.00846315
52,眾,0.00689292
52,志,0.00662781
52,賢,0.00654624
52,貌,0.00652585
52,風,0.00642389
52,楚,0.006118
52,忠,0.00601603
53,爵,0.0411397
53,坐,0.0302951
53,主人,0.0262119
53,降,0.0248069
53,尸,0.0211628
53,拜,0.0201969
53,祭,0.0162015
53,奠,0.0151478
53,兴,0.0144453
53,俎,0.0141379
54,星,0.0367496
54,日,0.0332827
54,出,0.0217553
54,岁,0.0198485
54,天,0.0176383
54,地,0.012568
54,阴,0.0108345
54,占,0.0107912
54,辰,0.00996779
54,月,0.0091444
55,為,0.0361755
55,一,0.0238639
55,與,0.0189739
55,己,0.0167754
55,長,0.011006
55,遠,0.010926
55,樂,0.00914058
55,行,0.00900734
55,天,0.0088208
55,日,0.00798137
56,郡,0.0241232
56,羌,0.014519
56,南,0.012399
56,夷,0.011339
56,寇,0.0108251
56,二,0.00934752
56,复,0.00928328
56,种,0.00867298
56,地,0.00786996
56,破,0.00774148
57,象,0.0501128
57,吉,0.0296694
57,上,0.02347
57,贞,0.0205917
57,咎,0.0181562
57,利,0.0149827
57,卦,0.0146875
57,凶,0.0120306
57,往,0.0109235
57,终,0.00922608
58,無,0.0379974
58,於,0.0215169
58,與,0.0149839
58,謂,0.0143656
58,天下,0.0140878
58,見,0.0134963
58,臣,0.0121969
58,事,0.0115427
58,問,0.0102253
58,賢,0.00954421
59,齐,0.0233511
59,晋,0.0199979
59,遂,0.018245
59,立,0.016919
59,卒,0.0155929
59,伐,0.0149375
59,杀,0.0139162
59,王,0.0124987
59,公子,0.0124835
59,国,0.0124073
60,於,0.0534754
60,後,0.0250875
60,文,0.0190443
60,不能,0.0164543
60,能,0.0128995
60,死,0.0122393
60,孔子,0.0116807
60,物,0.011376
60,神,0.00990326
60,＝,0.00964934
61,臣,0.026071
61,上,0.0197966
61,遂,0.0148605
61,将,0.0121492
61,兵,0.0121492
61,使,0.0119059
61,立,0.0107587
61,诛,0.0103068
61,数,0.0103068
61,死,0.00905544
62,主,0.0350652
62,臣,0.0335945
62,法,0.0173331
62,治,0.0160305
62,明,0.0141817
62,上,0.0136144
62,不能,0.0123958
62,行,0.0107571
62,事,0.0106521
62,故曰,0.00976965
63,春秋,0.0189194
63,书,0.0186529
63,列传,0.0156152
63,二,0.0151889
63,第,0.014123
63,述,0.0123644
63,汉,0.0100195
63,十八,0.00980635
63,孔子,0.00964647
63,十六,0.00890038
64,王,0.0678907
64,太子,0.0163028
64,後,0.0155844
64,立,0.0130147
64,孝,0.0120476
64,诸侯,0.0116884
64,天子,0.0108871
64,汉,0.0105555
64,淮南,0.010445
64,上,0.0100858
65,等,0.0103283
65,卓,0.00732742
65,令,0.0072774
65,辟,0.00697732
65,绍,0.00667723
65,太守,0.00645216
65,操,0.00630212
65,太尉,0.00612706
65,天下,0.00597702
65,州,0.00595201
66,掌,0.0339672
66,徒,0.0194403
66,史,0.017697
66,王,0.0173801
66,二,0.0161123
66,国,0.0136295
66,下士,0.0132597
66,如之,0.012573
66,胥,0.0118334
66,共,0.0117806
67,礼,0.034547
67,子曰,0.0258642
67,亲,0.0172121
67,义,0.0161344
67,者也,0.015457
67,敬,0.0151183
67,弗,0.0150568
67,行,0.0135172
67,生,0.0112388
67,孝,0.0105922
68,一,0.0443026
68,為,0.0254577
68,二,0.023474
68,乘,0.0152087
68,實,0.0150198
68,術,0.0149253
68,斗,0.0141224
68,荅,0.0138862
68,幾,0.0135556
68,問,0.0134139
69,一,0.0422865
69,传,0.0408624
69,铎,0.0371012
69,篇,0.0362978
69,汉书,0.035677
69,二,0.0306012
69,按,0.0288484
69,左传,0.0189159
69,纪,0.0117587
69,后,0.0108823
70,侯,0.0208455
70,齐,0.0206598
70,伐,0.0187331
70,卫,0.0155065
70,冬,0.0154369
70,夏,0.014903
70,伯,0.0148566
70,春,0.0135566
70,秋,0.0132317
70,师,0.0121871
71,游,0.0103245
71,不能,0.0100157
71,神,0.00917738
71,形,0.00780966
71,是故,0.00670667
71,通,0.00569191
71,相如,0.00547131
71,靡,0.00538307
71,弗,0.00538307
71,物,0.00529483
72,德,0.0284486
72,谓之,0.0156308
72,文,0.0111123
72,志,0.0102824
72,世,0.00899136
72,朔,0.00825364
72,好,0.00765425
72,平,0.00742371
72,御,0.00710096
72,本,0.00682432
73,汉,0.0218776
73,王,0.0209744
73,国,0.0188168
73,匈奴,0.0169603
73,师,0.0129461
73,西,0.0125949
73,护,0.0121935
73,使,0.0118924
73,都,0.0117921
73,兵,0.0104373
74,宾,0.0564764
74,大夫,0.0298227
74,受,0.0270269
74,主人,0.0233457
74,射,0.0217148
74,上,0.0198509
74,西,0.0197111
74,阶,0.0196645
74,升,0.0170551
74,拜,0.0141194
75,按,0.0343621
75,字,0.0296415
75,本,0.0207795
75,引,0.0188102
75,传,0.0162037
75,说,0.012294
75,篇,0.0118596
75,说文,0.0111066
75,一,0.0101364
75,据,0.00896351
76,天下,0.0328304
76,能,0.0107785
76,民,0.00998643
76,事,0.00932162
76,可,0.00918017
76,道,0.00879826
76,之以,0.00817588
76,而不,0.00814759
76,仁,0.00755351
76,圣,0.00725647
77,為,0.0238677
77,二,0.0212245
77,於,0.0189215
77,晉,0.0176391
77,侯,0.0168278
77,國,0.0131116
77,謂,0.0119078
77,諸,0.0117769
77,將,0.0114891
77,楚,0.00999735
78,和,0.0138662
78,刘勰,0.0120509
78,字,0.00947595
78,作品,0.00936008
78,这里,0.0082786
78,文学,0.00719712
78,等,0.00708125
78,对,0.0069525
78,1,0.00634739
78,2,0.00629589
79,白,0.0121152
79,赤,0.0110768
79,一,0.0110768
79,长,0.0102115
79,车,0.00986538
79,黑,0.00925967
79,牛,0.00865395
79,器,0.00865395
79,直,0.00865395
79,参,0.00865395
80,王,0.0371642
80,汉,0.0219934
80,楚,0.0191807
80,项,0.0178043
80,将,0.0170263
80,陈,0.0166373
80,使,0.0152908
80,汉王,0.0143033
80,信,0.0141537
80,沛,0.0123883
81,龟,0.0210723
81,吉,0.0183201
81,卜,0.0179761
81,病,0.0138478
81,徙,0.0130737
81,凶,0.0126437
81,吉凶,0.0121277
81,宅,0.0119557
81,兆,0.0119557
81,神,0.0117836
82,道,0.0194408
82,生,0.0129361
82,德,0.0110706
82,而不,0.0108497
82,不可,0.0106042
82,行,0.00967144
82,日,0.00913142
82,守,0.00780593
82,观,0.00760956
82,心,0.0073641
83,氣,0.052213
83,於,0.0462904
83,病,0.0395573
83,帝,0.0367518
83,為,0.0351932
83,寒,0.0228492
83,治,0.0176747
83,上,0.0170513
83,經,0.0157732
83,生,0.0141835
84,則,0.0609623
84,為,0.0400779
84,國,0.0317853
84,民,0.0271709
84,治,0.00984042
84,令,0.00949649
84,行,0.00891371
84,上,0.00856022
84,義,0.00827361
84,勝,0.00721315
85,升,0.0272101
85,汤,0.024818
85,方,0.0189126
85,服,0.0152124
85,主,0.0144649
85,味,0.0119607
85,右,0.0118112
85,取,0.0117364
85,煮,0.011699
85,去,0.0116617
86,孔子,0.0362042
86,孔,0.0331421
86,闻,0.020894
86,子贡,0.0131747
86,夫子,0.0111934
86,鲁,0.0108589
86,子路,0.0104214
86,对曰,0.00962375
86,士,0.00939217
86,诗曰,0.00898047
87,秦,0.0576598
87,楚,0.0345569
87,齐,0.034199
87,赵,0.0332879
87,韩,0.0315633
87,魏,0.0244047
87,後,0.0186453
87,燕,0.0171485
87,天下,0.0131136
87,臣,0.0108359
88,时,0.0218449
88,吏,0.0133421
88,郡,0.0100887
88,闻,0.0099793
88,奏,0.00939148
88,举,0.00885835
88,数,0.00873532
88,宜,0.00850293
88,事,0.00828421
88,使,0.00747767
89,周,0.0259974
89,立,0.0224753
89,殷,0.0213012
89,帝,0.0196799
89,伐,0.0162696
89,诸侯,0.0157664
89,德,0.0157105
89,纣,0.0151514
89,夏,0.0145364
89,武,0.0137537
90,遂,0.0129772
90,女,0.0113107
90,死,0.0107643
90,使,0.00945292
90,母,0.00923436
90,妾,0.00920704
90,及,0.00803229
90,去,0.00803229
90,家,0.00789569
90,解,0.00786837
